datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 09/11  22:29,10,35,0.4,0.6,0.4,0.6
 09/11  22:30,10,35,0.4,0.6,0.4,0.6
 09/11  22:31,10,35,0.4,0.6,0.4,0.6
 09/11  22:32,10,35,0.4,0.6,0.4,0.6
 09/11  22:33,10,35,0.4,0.6,0.4,0.6
 09/11  22:34,10,35,0.4,0.6,0.4,0.6
 09/11  22:35,10,35,0.4,0.6,0.4,0.6
 09/11  22:36,10,35,0.4,0.6,0.4,0.6
 09/11  22:37,10,35,0.4,0.6,0.4,0.6
 09/11  22:38,10,35,0.4,0.6,0.4,0.6
 09/11  22:39,10,35,0.4,0.6,0.4,0.6
 09/11  22:40,10,35,0.4,0.6,0.4,0.6
 09/11  22:41,10,35,0.4,0.6,0.4,0.6
 09/11  22:42,10,35,0.4,0.6,0.4,0.6
 09/11  22:43,10,35,0.4,0.6,0.4,0.6
 09/11  22:44,10,35,0.4,0.6,0.4,0.6
 09/11  22:45,10,35,0.4,0.6,0.4,0.6
 09/11  22:46,10,35,0.4,0.6,0.4,0.6
 09/11  22:47,10,35,0.4,0.6,0.4,0.6
 09/11  22:48,10,35,0.4,0.6,0.4,0.6
 09/11  22:49,10,35,0.4,0.6,0.4,0.6
 09/11  22:50,10,35,0.4,0.6,0.4,0.6
 09/11  22:51,10,35,0.4,0.6,0.4,0.6
 09/11  22:52,10,35,0.4,0.6,0.4,0.6
 09/11  22:53,10,35,0.4,0.6,0.4,0.6
 09/11  22:54,10,35,0.4,0.6,0.4,0.6
 09/11  22:55,10,35,0.4,0.6,0.4,0.6
 09/11  22:56,10,35,0.4,0.6,0.4,0.6
 09/11  22:57,10,35,0.4,0.6,0.4,0.6
 09/11  22:58,10,35,0.4,0.6,0.4,0.6
 09/11  22:59,10,35,0.4,0.6,0.4,0.6
 09/11  23:00,10,35,0.4,0.6,0.4,0.6
 09/11  23:01,10,35,0.4,0.6,0.4,0.6
 09/11  23:02,10,35,0.4,0.6,0.4,0.6
 09/11  23:03,10,35,0.4,0.6,0.4,0.6
 09/11  23:04,10,35,0.4,0.6,0.4,0.6
 09/11  23:05,10,35,0.4,0.6,0.4,0.6
 09/11  23:06,10,35,0.4,0.6,0.4,0.6
 09/11  23:07,10,35,0.4,0.6,0.4,0.6
 09/11  23:08,10,35,0.4,0.6,0.4,0.6
 09/11  23:09,10,35,0.4,0.6,0.4,0.6
 09/11  23:10,10,35,0.4,0.6,0.4,0.6
 09/11  23:11,10,35,0.4,0.6,0.4,0.6
 09/11  23:12,10,35,0.4,0.6,0.4,0.6
 09/11  23:13,10,35,0.4,0.6,0.4,0.6
 09/11  23:14,10,35,0.4,0.6,0.4,0.6
 09/11  23:15,10,35,0.4,0.6,0.4,0.6
 09/11  23:16,10,35,0.4,0.6,0.4,0.6
 09/11  23:17,10,35,0.4,0.6,0.4,0.6
 09/11  23:18,10,35,0.4,0.6,0.4,0.6
 09/11  23:19,10,35,0.4,0.6,0.4,0.6
 09/11  23:20,10,35,0.4,0.6,0.4,0.6
 09/11  23:21,10,35,0.4,0.6,0.4,0.6
 09/11  23:22,10,35,0.4,0.6,0.4,0.6
 09/11  23:23,10,35,0.4,0.6,0.4,0.6
 09/11  23:24,10,35,0.4,0.6,0.4,0.6
 09/11  23:25,10,35,0.4,0.6,0.4,0.6
 09/11  23:26,10,35,0.4,0.6,0.4,0.6
 09/11  23:27,10,35,0.4,0.6,0.4,0.6
 09/11  23:28,10,35,0.4,0.6,0.4,0.6
 09/11  23:29,10,35,0.4,0.6,0.4,0.6
 09/11  23:30,10,35,0.4,0.6,0.4,0.6
 09/11  23:31,10,35,0.4,0.6,0.4,0.6
 09/11  23:32,10,35,0.4,0.6,0.4,0.6
 09/11  23:33,10,35,0.4,0.6,0.4,0.6
 09/11  23:34,10,35,0.4,0.6,0.4,0.6
 09/11  23:35,10,35,0.4,0.6,0.4,0.6
 09/11  23:36,10,35,0.4,0.6,0.4,0.6
 09/11  23:37,10,35,0.4,0.6,0.4,0.6
 09/11  23:38,10,35,0.4,0.6,0.4,0.6
 09/11  23:39,10,35,0.4,0.6,0.4,0.6
 09/11  23:40,10,35,0.4,0.6,0.4,0.6
 09/11  23:41,10,35,0.4,0.6,0.4,0.6
 09/11  23:42,10,35,0.4,0.6,0.4,0.6
 09/11  23:43,10,35,0.4,0.6,0.4,0.6
 09/11  23:44,10,35,0.4,0.6,0.4,0.6
 09/11  23:45,10,35,0.4,0.6,0.4,0.6
 09/11  23:46,10,35,0.4,0.6,0.4,0.6
 09/11  23:47,10,35,0.4,0.6,0.4,0.6
 09/11  23:48,10,35,0.4,0.6,0.4,0.6
 09/11  23:49,10,35,0.4,0.6,0.4,0.6
 09/11  23:50,10,35,0.4,0.6,0.4,0.6
 09/11  23:51,10,35,0.4,0.6,0.4,0.6
 09/11  23:52,10,35,0.4,0.6,0.4,0.6
 09/11  23:53,10,35,0.4,0.6,0.4,0.6
 09/11  23:54,10,35,0.4,0.6,0.4,0.6
 09/11  23:55,10,35,0.4,0.6,0.4,0.6
 09/11  23:56,10,35,0.4,0.6,0.4,0.6
 09/11  23:57,10,35,0.4,0.6,0.4,0.6
 09/11  23:58,10,35,0.4,0.6,0.4,0.6
 09/11  23:59,10,35,0.4,0.6,0.4,0.6
 09/12  0:00,10,35,0.4,0.6,0.4,0.6
 09/12  0:01,10,35,0.4,0.6,0.4,0.6
 09/12  0:02,10,35,0.4,0.6,0.4,0.6
 09/12  0:03,10,35,0.4,0.6,0.4,0.6
 09/12  0:04,10,35,0.4,0.6,0.4,0.6
 09/12  0:05,10,35,0.4,0.6,0.4,0.6
 09/12  0:06,10,35,0.4,0.6,0.4,0.6
 09/12  0:07,10,35,0.4,0.6,0.4,0.6
 09/12  0:08,10,35,0.4,0.6,0.4,0.6
 09/12  0:09,10,35,0.4,0.6,0.4,0.6
 09/12  0:10,10,35,0.4,0.6,0.4,0.6
 09/12  0:11,10,35,0.4,0.6,0.4,0.6
 09/12  0:12,10,35,0.4,0.6,0.4,0.6
 09/12  0:13,10,35,0.4,0.6,0.4,0.6
 09/12  0:14,10,35,0.4,0.6,0.4,0.6
 09/12  0:15,10,35,0.4,0.6,0.4,0.6
 09/12  0:16,10,35,0.4,0.6,0.4,0.6
 09/12  0:17,10,35,0.4,0.6,0.4,0.6
 09/12  0:18,10,35,0.4,0.6,0.4,0.6
 09/12  0:19,10,35,0.4,0.6,0.4,0.6
 09/12  0:20,10,35,0.4,0.6,0.4,0.6
 09/12  0:21,10,35,0.4,0.6,0.4,0.6
 09/12  0:22,10,35,0.4,0.6,0.4,0.6
 09/12  0:23,10,35,0.4,0.6,0.4,0.6
 09/12  0:24,10,35,0.4,0.6,0.4,0.6
 09/12  0:25,10,35,0.4,0.6,0.4,0.6
 09/12  0:26,10,35,0.4,0.6,0.4,0.6
 09/12  0:27,10,35,0.4,0.6,0.4,0.6
 09/12  0:28,10,35,0.4,0.6,0.4,0.6
 09/12  0:29,10,35,0.4,0.6,0.4,0.6
 09/12  0:30,10,35,0.4,0.6,0.4,0.6
 09/12  0:31,10,35,0.4,0.6,0.4,0.6
 09/12  0:32,10,35,0.4,0.6,0.4,0.6
 09/12  0:33,10,35,0.4,0.6,0.4,0.6
 09/12  0:34,10,35,0.4,0.6,0.4,0.6
 09/12  0:35,10,35,0.4,0.6,0.4,0.6
 09/12  0:36,10,35,0.4,0.6,0.4,0.6
 09/12  0:37,10,35,0.4,0.6,0.4,0.6
 09/12  0:38,10,35,0.4,0.6,0.4,0.6
 09/12  0:39,10,35,0.4,0.6,0.4,0.6
 09/12  0:40,10,35,0.4,0.6,0.4,0.6
 09/12  0:41,10,35,0.4,0.6,0.4,0.6
 09/12  0:42,10,35,0.4,0.6,0.4,0.6
 09/12  0:43,10,35,0.4,0.6,0.4,0.6
 09/12  0:44,10,35,0.4,0.6,0.4,0.6
 09/12  0:45,10,35,0.4,0.6,0.4,0.6
 09/12  0:46,10,35,0.4,0.6,0.4,0.6
 09/12  0:47,10,35,0.4,0.6,0.4,0.6
 09/12  0:48,10,35,0.4,0.6,0.4,0.6
 09/12  0:49,10,35,0.4,0.6,0.4,0.6
 09/12  0:50,10,35,0.4,0.6,0.4,0.6
 09/12  0:51,10,35,0.4,0.6,0.4,0.6
 09/12  0:52,10,35,0.4,0.6,0.4,0.6
 09/12  0:53,10,35,0.4,0.6,0.4,0.6
 09/12  0:54,10,35,0.4,0.6,0.4,0.6
 09/12  0:55,10,35,0.4,0.6,0.4,0.6
 09/12  0:56,10,35,0.4,0.6,0.4,0.6
 09/12  0:57,10,35,0.4,0.6,0.4,0.6
 09/12  0:58,10,35,0.4,0.6,0.4,0.6
 09/12  0:59,10,35,0.4,0.6,0.4,0.6
 09/12  1:00,10,35,0.4,0.6,0.4,0.6
 09/12  1:01,10,35,0.4,0.6,0.4,0.6
 09/12  1:02,10,35,0.4,0.6,0.4,0.6
 09/12  1:03,10,35,0.4,0.6,0.4,0.6
 09/12  1:04,10,35,0.4,0.6,0.4,0.6
 09/12  1:05,10,35,0.4,0.6,0.4,0.6
 09/12  1:06,10,35,0.4,0.6,0.4,0.6
 09/12  1:07,10,35,0.4,0.6,0.4,0.6
 09/12  1:08,10,35,0.4,0.6,0.4,0.6
 09/12  1:09,10,35,0.4,0.6,0.4,0.6
 09/12  1:10,10,35,0.4,0.6,0.4,0.6
 09/12  1:11,10,35,0.4,0.6,0.4,0.6
 09/12  1:12,10,35,0.4,0.6,0.4,0.6
 09/12  1:13,10,35,0.4,0.6,0.4,0.6
 09/12  1:14,10,35,0.4,0.6,0.4,0.6
 09/12  1:15,10,35,0.4,0.6,0.4,0.6
 09/12  1:16,10,35,0.4,0.6,0.4,0.6
 09/12  1:17,10,35,0.4,0.6,0.4,0.6
 09/12  1:18,10,35,0.4,0.6,0.4,0.6
 09/12  1:19,10,35,0.4,0.6,0.4,0.6
 09/12  1:20,10,35,0.4,0.6,0.4,0.6
 09/12  1:21,10,35,0.4,0.6,0.4,0.6
 09/12  1:22,10,35,0.4,0.6,0.4,0.6
 09/12  1:23,10,35,0.4,0.6,0.4,0.6
 09/12  1:24,10,35,0.4,0.6,0.4,0.6
 09/12  1:25,10,35,0.4,0.6,0.4,0.6
 09/12  1:26,10,35,0.4,0.6,0.4,0.6
 09/12  1:27,10,35,0.4,0.6,0.4,0.6
 09/12  1:28,10,35,0.4,0.6,0.4,0.6
 09/12  1:29,10,35,0.4,0.6,0.4,0.6
 09/12  1:30,10,35,0.4,0.6,0.4,0.6
 09/12  1:31,10,35,0.4,0.6,0.4,0.6
 09/12  1:32,10,35,0.4,0.6,0.4,0.6
 09/12  1:33,10,35,0.4,0.6,0.4,0.6
 09/12  1:34,10,35,0.4,0.6,0.4,0.6
 09/12  1:35,10,35,0.4,0.6,0.4,0.6
 09/12  1:36,10,35,0.4,0.6,0.4,0.6
 09/12  1:37,10,35,0.4,0.6,0.4,0.6
