datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 08/16  23:29,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:30,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:31,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:32,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:33,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:34,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:35,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:36,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:37,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:38,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:39,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:40,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:41,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:42,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:43,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:44,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:45,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:46,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:47,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:48,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:49,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:50,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:51,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:52,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:53,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:54,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:55,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:56,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:57,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:58,10,24.4,0.4,0.4,0.4,0.4
 08/16  23:59,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:00,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:01,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:02,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:03,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:04,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:05,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:06,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:07,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:09,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:10,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:11,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:12,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:13,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:14,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:15,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:16,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:17,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:18,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:19,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:20,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:21,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:22,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:23,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:24,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:25,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:26,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:27,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:28,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:29,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:30,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:31,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:32,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:33,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:34,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:35,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:36,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:37,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:38,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:39,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:40,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:41,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:42,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:43,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:44,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:45,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:46,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:47,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:48,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:49,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:50,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:51,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:52,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:53,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:54,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:55,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:56,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:57,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:58,10,24.4,0.4,0.4,0.4,0.4
 08/17  0:59,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:00,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:01,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:02,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:03,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:04,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:05,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:06,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:07,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:09,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:10,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:11,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:12,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:13,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:14,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:15,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:16,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:17,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:18,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:19,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:20,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:21,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:22,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:23,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:24,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:25,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:26,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:27,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:28,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:29,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:30,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:31,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:32,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:33,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:34,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:35,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:36,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:37,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:38,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:39,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:40,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:41,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:42,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:43,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:44,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:45,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:46,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:47,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:48,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:49,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:50,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:51,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:52,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:53,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:54,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:55,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:56,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:57,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:58,10,24.4,0.4,0.4,0.4,0.4
 08/17  1:59,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:00,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:01,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:02,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:03,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:04,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:05,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:06,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:07,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:09,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:10,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:11,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:12,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:13,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:14,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:15,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:16,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:17,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:18,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:19,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:20,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:21,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:22,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:23,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:24,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:25,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:26,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:27,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:28,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:29,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:30,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:31,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:32,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:33,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:34,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:35,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:36,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:37,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:38,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:39,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:40,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:41,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:42,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:43,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:44,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:45,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:46,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:47,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:48,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:49,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:50,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:51,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:52,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:53,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:54,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:55,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:56,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:57,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:58,10,24.4,0.4,0.4,0.4,0.4
 08/17  2:59,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:00,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:01,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:02,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:03,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:04,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:05,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:06,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:07,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:09,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:10,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:11,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:12,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:13,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:14,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:15,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:16,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:17,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:18,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:19,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:20,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:21,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:22,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:23,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:24,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:25,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:26,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:27,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:28,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:29,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:30,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:31,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:32,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:33,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:34,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:35,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:36,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:37,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:38,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:39,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:40,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:41,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:42,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:43,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:44,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:45,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:46,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:47,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:48,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:49,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:50,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:51,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:52,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:53,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:54,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:55,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:56,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:57,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:58,10,24.4,0.4,0.4,0.4,0.4
 08/17  3:59,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:00,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:01,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:02,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:03,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:04,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:05,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:06,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:07,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:09,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:10,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:11,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:12,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:13,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:14,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:15,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:16,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:17,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:18,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:19,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:20,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:21,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:22,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:23,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:24,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:25,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:26,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:27,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:28,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:29,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:30,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:31,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:32,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:33,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:34,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:35,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:36,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:37,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:38,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:39,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:40,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:41,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:42,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:43,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:44,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:45,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:46,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:47,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:48,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:49,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:50,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:51,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:52,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:53,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:54,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:55,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:56,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:57,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:58,10,24.4,0.4,0.4,0.4,0.4
 08/17  4:59,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:00,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:01,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:02,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:03,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:04,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:05,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:06,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:07,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:09,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:10,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:11,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:12,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:13,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:14,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:15,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:16,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:17,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:18,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:19,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:20,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:21,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:22,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:23,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:24,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:25,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:26,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:27,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:28,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:29,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:30,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:31,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:32,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:33,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:34,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:35,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:36,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:37,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:38,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:39,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:40,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:41,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:42,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:43,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:44,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:45,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:46,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:47,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:48,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:49,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:50,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:51,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:52,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:53,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:54,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:55,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:56,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:57,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:58,10,24.4,0.4,0.4,0.4,0.4
 08/17  5:59,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:00,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:01,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:02,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:03,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:04,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:05,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:06,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:07,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:08,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:09,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:10,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:11,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:12,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:13,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:14,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:15,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:16,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:17,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:18,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:19,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:20,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:21,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:22,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:23,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:24,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:25,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:26,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:27,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:28,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:29,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:30,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:31,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:32,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:33,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:34,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:35,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:36,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:37,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:38,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:39,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:40,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:41,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:42,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:43,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:44,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:45,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:46,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:47,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:48,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:49,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:50,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:51,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:52,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:53,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:54,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:55,10,24.4,0.4,0.4,0.4,0.4
 08/17  6:56,10,24.4,0.4,0.4,0.4,0.4
