datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 01/03  19:44:00,22.50652736,30,1.5,1.5,1.5,1.5
 01/03  19:45:00,22.13201215,30,1.5,1.5,1.5,1.5
 01/03  19:46:00,21.82706954,30,1.5,1.5,1.5,1.5
 01/03  19:47:00,21.66767297,30,1.5,1.5,1.5,1.5
 01/03  19:48:00,22.1798806,30,1.5,1.5,1.5,1.5
 01/03  19:49:00,22.94038717,30,1.5,1.5,1.5,1.5
 01/03  19:50:00,23.16394263,30,1.5,1.5,1.5,1.5
 01/03  19:51:00,22.92037038,30,1.5,1.5,1.5,1.5
 01/03  19:52:00,22.53215682,30,1.5,1.5,1.5,1.5
 01/03  19:53:00,22.16838405,30,1.5,1.5,1.5,1.5
 01/03  19:54:00,21.87149451,30,1.5,1.5,1.5,1.5
 01/03  19:55:00,21.66719141,30,1.5,1.5,1.5,1.5
 01/03  19:56:00,22.16441438,30,1.5,1.5,1.5,1.5
 01/03  19:57:00,22.93182416,30,1.5,1.5,1.5,1.5
 01/03  19:58:00,23.1639426,30,1.5,1.5,1.5,1.5
 01/03  19:59:00,22.93195793,30,1.5,1.5,1.5,1.5
 01/03  20:00:00,22.55516448,30,1.5,1.5,1.5,1.5
 01/03  20:01:00,22.10458443,30,1.5,1.5,1.5,1.5
 01/03  20:02:00,21.66691989,30,1.5,1.5,1.5,1.5
 01/03  20:03:00,21.95467574,30,1.5,1.5,1.5,1.5
 01/03  20:04:00,22.55195203,30,1.5,1.5,1.5,1.5
 01/03  20:05:00,23.14233308,30,1.5,1.5,1.5,1.5
 01/03  20:06:00,23.16629232,30,1.5,1.5,1.5,1.5
 01/03  20:07:00,22.71490595,30,1.5,1.5,1.5,1.5
 01/03  20:08:00,22.14050081,30,1.5,1.5,1.5,1.5
 01/03  20:09:00,21.66841322,30,1.5,1.5,1.5,1.5
 01/03  20:10:00,21.94777358,30,1.5,1.5,1.5,1.5
 01/03  20:11:00,22.53612013,30,1.5,1.5,1.5,1.5
 01/03  20:12:00,23.11353243,30,1.5,1.5,1.5,1.5
 01/03  20:13:00,23.16566591,30,1.5,1.5,1.5,1.5
 01/03  20:14:00,22.71680222,30,1.5,1.5,1.5,1.5
 01/03  20:15:00,22.14206857,30,1.5,1.5,1.5,1.5
 01/03  20:16:00,21.66868807,30,1.5,1.5,1.5,1.5
 01/03  20:17:00,21.93106247,30,1.5,1.5,1.5,1.5
 01/03  20:18:00,22.50309014,30,1.5,1.5,1.5,1.5
 01/03  20:19:00,23.0690358,30,1.5,1.5,1.5,1.5
 01/03  20:20:00,23.16483747,30,1.5,1.5,1.5,1.5
 01/03  20:21:00,22.73230626,30,1.5,1.5,1.5,1.5
 01/03  20:22:00,22.1377843,30,1.5,1.5,1.5,1.5
 01/03  20:23:00,21.6695937,30,1.5,1.5,1.5,1.5
 01/03  20:24:00,21.92816122,30,1.5,1.5,1.5,1.5
 01/03  20:25:00,22.49492786,30,1.5,1.5,1.5,1.5
 01/03  20:26:00,23.05269737,30,1.5,1.5,1.5,1.5
 01/03  20:27:00,23.16388147,30,1.5,1.5,1.5,1.5
 01/03  20:28:00,22.72740818,30,1.5,1.5,1.5,1.5
 01/03  20:29:00,22.12155031,30,1.5,1.5,1.5,1.5
 01/03  20:30:00,21.66900744,30,1.5,1.5,1.5,1.5
 01/03  20:31:00,21.93666761,30,1.5,1.5,1.5,1.5
 01/03  20:32:00,22.49583337,30,1.5,1.5,1.5,1.5
 01/03  20:33:00,23.04193501,30,1.5,1.5,1.5,1.5
 01/03  20:34:00,23.16340926,30,1.5,1.5,1.5,1.5
 01/03  20:35:00,22.72679604,30,1.5,1.5,1.5,1.5
 01/03  20:36:00,22.11410279,30,1.5,1.5,1.5,1.5
 01/03  20:37:00,21.67084228,30,1.5,1.5,1.5,1.5
 01/03  20:38:00,21.93210031,30,1.5,1.5,1.5,1.5
 01/03  20:39:00,22.48161605,30,1.5,1.5,1.5,1.5
 01/03  20:40:00,23.02007313,30,1.5,1.5,1.5,1.5
 01/03  20:41:00,23.16283941,30,1.5,1.5,1.5,1.5
 01/03  20:42:00,22.73288465,30,1.5,1.5,1.5,1.5
 01/03  20:43:00,22.11553449,30,1.5,1.5,1.5,1.5
 01/03  20:44:00,21.67107993,30,1.5,1.5,1.5,1.5
 01/03  20:45:00,21.92781791,30,1.5,1.5,1.5,1.5
 01/03  20:46:00,22.47187192,30,1.5,1.5,1.5,1.5
 01/03  20:47:00,23.0055138,30,1.5,1.5,1.5,1.5
 01/03  20:48:00,23.16246014,30,1.5,1.5,1.5,1.5
 01/03  20:49:00,22.73578177,30,1.5,1.5,1.5,1.5
 01/03  20:50:00,22.11417113,30,1.5,1.5,1.5,1.5
 01/03  20:51:00,21.67130781,30,1.5,1.5,1.5,1.5
 01/03  20:52:00,21.92608019,30,1.5,1.5,1.5,1.5
 01/03  20:53:00,22.46587559,30,1.5,1.5,1.5,1.5
 01/03  20:54:00,22.99467676,30,1.5,1.5,1.5,1.5
 01/03  20:55:00,23.16217811,30,1.5,1.5,1.5,1.5
 01/03  20:56:00,22.73792175,30,1.5,1.5,1.5,1.5
 01/03  20:57:00,22.11299108,30,1.5,1.5,1.5,1.5
 01/03  20:58:00,21.67149678,30,1.5,1.5,1.5,1.5
 01/03  20:59:00,21.9237663,30,1.5,1.5,1.5,1.5
 01/03  21:00:00,22.45892246,30,1.5,1.5,1.5,1.5
 01/03  21:01:00,22.4128218,30,1.5,1.5,1.5,1.5
 01/03  21:02:00,22.06470192,30,1.5,1.5,1.5,1.5
 01/03  21:03:00,21.66496233,30,1.5,1.5,1.5,1.5
 01/03  21:04:00,21.3167955,30,1.5,1.5,1.5,1.5
 01/03  21:05:00,21.03346576,30,1.5,1.5,1.5,1.5
 01/03  21:06:00,20.79978021,30,1.5,1.5,1.5,1.5
 01/03  21:07:00,20.60040457,30,1.5,1.5,1.5,1.5
 01/03  21:08:00,20.42579781,30,1.5,1.5,1.5,1.5
 01/03  21:09:00,20.27084233,30,1.5,1.5,1.5,1.5
 01/03  21:10:00,20.13257205,30,1.5,1.5,1.5,1.5
 01/03  21:11:00,20.00870088,30,1.5,1.5,1.5,1.5
 01/03  21:12:00,19.89726326,30,1.5,1.5,1.5,1.5
 01/03  21:13:00,19.79656476,30,1.5,1.5,1.5,1.5
 01/03  21:14:00,19.70506334,30,1.5,1.5,1.5,1.5
 01/03  21:15:00,19.6214398,30,1.5,1.5,1.5,1.5
 01/03  21:16:00,19.54459517,30,1.5,1.5,1.5,1.5
 01/03  21:17:00,19.47358284,30,1.5,1.5,1.5,1.5
 01/03  21:18:00,19.40745497,30,1.5,1.5,1.5,1.5
 01/03  21:19:00,19.34556037,30,1.5,1.5,1.5,1.5
 01/03  21:20:00,19.28765628,30,1.5,1.5,1.5,1.5
 01/03  21:21:00,19.2334473,30,1.5,1.5,1.5,1.5
 01/03  21:22:00,19.18266243,30,1.5,1.5,1.5,1.5
 01/03  21:23:00,19.13505457,30,1.5,1.5,1.5,1.5
 01/03  21:24:00,19.09043966,30,1.5,1.5,1.5,1.5
 01/03  21:25:00,19.04865846,30,1.5,1.5,1.5,1.5
 01/03  21:26:00,19.00954703,30,1.5,1.5,1.5,1.5
 01/03  21:27:00,18.97293488,30,1.5,1.5,1.5,1.5
 01/03  21:28:00,18.93865091,30,1.5,1.5,1.5,1.5
 01/03  21:29:00,18.90652979,30,1.5,1.5,1.5,1.5
 01/03  21:30:00,18.87641462,30,1.5,1.5,1.5,1.5
 01/03  21:31:00,18.84815692,30,1.5,1.5,1.5,1.5
 01/03  21:32:00,18.82161817,30,1.5,1.5,1.5,1.5
 01/03  21:33:00,18.79666838,30,1.5,1.5,1.5,1.5
 01/03  21:34:00,18.77318536,30,1.5,1.5,1.5,1.5
 01/03  21:35:00,18.75105677,30,1.5,1.5,1.5,1.5
 01/03  21:36:00,18.7301781,30,1.5,1.5,1.5,1.5
 01/03  21:37:00,18.71045152,30,1.5,1.5,1.5,1.5
 01/03  21:38:00,18.69178887,30,1.5,1.5,1.5,1.5
 01/03  21:39:00,18.67410899,30,1.5,1.5,1.5,1.5
 01/03  21:40:00,18.65733535,30,1.5,1.5,1.5,1.5
 01/03  21:41:00,18.64139827,30,1.5,1.5,1.5,1.5
 01/03  21:42:00,18.626233,30,1.5,1.5,1.5,1.5
 01/03  21:43:00,18.61177858,30,1.5,1.5,1.5,1.5
 01/03  21:44:00,18.59798036,30,1.5,1.5,1.5,1.5
 01/03  21:45:00,18.58478781,30,1.5,1.5,1.5,1.5
 01/03  21:46:00,18.57215506,30,1.5,1.5,1.5,1.5
 01/03  21:47:00,18.56986101,30,1.5,1.5,1.5,1.5
 01/03  21:48:00,18.56379896,30,1.5,1.5,1.5,1.5
 01/03  21:49:00,18.55361219,30,1.5,1.5,1.5,1.5
 01/03  21:50:00,18.54174225,30,1.5,1.5,1.5,1.5
 01/03  21:51:00,18.52982316,30,1.5,1.5,1.5,1.5
 01/03  21:52:00,18.51842975,30,1.5,1.5,1.5,1.5
 01/03  21:53:00,18.50760681,30,1.5,1.5,1.5,1.5
 01/03  21:54:00,18.49725789,30,1.5,1.5,1.5,1.5
 01/03  21:55:00,18.48729571,30,1.5,1.5,1.5,1.5
 01/03  21:56:00,18.47766856,30,1.5,1.5,1.5,1.5
 01/03  21:57:00,18.46834615,30,1.5,1.5,1.5,1.5
 01/03  21:58:00,18.45930585,30,1.5,1.5,1.5,1.5
 01/03  21:59:00,18.45052865,30,1.5,1.5,1.5,1.5
 01/03  22:00:00,18.44199679,30,1.5,1.5,1.5,1.5
 01/03  22:01:00,18.35833209,30,1.5,1.5,1.5,1.5
 01/03  22:02:00,18.33345945,30,1.5,1.5,1.5,1.5
 01/03  22:03:00,19.00781954,30,1.5,1.5,1.5,1.5
 01/03  22:04:00,19.81143415,30,1.5,1.5,1.5,1.5
 01/03  22:05:00,19.93550239,30,1.5,1.5,1.5,1.5
 01/03  22:06:00,19.69085588,30,1.5,1.5,1.5,1.5
 01/03  22:07:00,19.35612309,30,1.5,1.5,1.5,1.5
 01/03  22:08:00,19.04995445,30,1.5,1.5,1.5,1.5
 01/03  22:09:00,18.79290101,30,1.5,1.5,1.5,1.5
 01/03  22:10:00,18.57324693,30,1.5,1.5,1.5,1.5
 01/03  22:11:00,18.37740204,30,1.5,1.5,1.5,1.5
 01/03  22:12:00,18.33366699,30,1.5,1.5,1.5,1.5
 01/03  22:13:00,18.98281946,30,1.5,1.5,1.5,1.5
 01/03  22:14:00,19.81090237,30,1.5,1.5,1.5,1.5
 01/03  22:15:00,19.92534891,30,1.5,1.5,1.5,1.5
 01/03  22:16:00,19.64971759,30,1.5,1.5,1.5,1.5
 01/03  22:17:00,19.28120652,30,1.5,1.5,1.5,1.5
 01/03  22:18:00,18.94720723,30,1.5,1.5,1.5,1.5
 01/03  22:19:00,18.66963338,30,1.5,1.5,1.5,1.5
 01/03  22:20:00,18.43512003,30,1.5,1.5,1.5,1.5
 01/03  22:21:00,18.33397447,30,1.5,1.5,1.5,1.5
 01/03  22:22:00,18.93011787,30,1.5,1.5,1.5,1.5
 01/03  22:23:00,19.78160868,30,1.5,1.5,1.5,1.5
 01/03  22:24:00,19.89932553,30,1.5,1.5,1.5,1.5
 01/03  22:25:00,19.60816308,30,1.5,1.5,1.5,1.5
 01/03  22:26:00,19.21858861,30,1.5,1.5,1.5,1.5
 01/03  22:27:00,18.86586003,30,1.5,1.5,1.5,1.5
 01/03  22:28:00,18.57396981,30,1.5,1.5,1.5,1.5
 01/03  22:29:00,18.33336831,30,1.5,1.5,1.5,1.5
 01/03  22:30:00,18.84928445,30,1.5,1.5,1.5,1.5
 01/03  22:31:00,19.66576915,30,1.5,1.5,1.5,1.5
 01/03  22:32:00,19.83258627,30,1.5,1.5,1.5,1.5
 01/03  22:33:00,19.56287778,30,1.5,1.5,1.5,1.5
 01/03  22:34:00,19.17050449,30,1.5,1.5,1.5,1.5
 01/03  22:35:00,18.8059167,30,1.5,1.5,1.5,1.5
 01/03  22:36:00,18.50214512,30,1.5,1.5,1.5,1.5
 01/03  22:37:00,18.33425708,30,1.5,1.5,1.5,1.5
 01/03  22:38:00,18.8668071,30,1.5,1.5,1.5,1.5
 01/03  22:39:00,19.66155836,30,1.5,1.5,1.5,1.5
 01/03  22:40:00,19.83218632,30,1.5,1.5,1.5,1.5
 01/03  22:41:00,19.55473073,30,1.5,1.5,1.5,1.5
 01/03  22:42:00,19.14877823,30,1.5,1.5,1.5,1.5
 01/03  22:43:00,18.7707786,30,1.5,1.5,1.5,1.5
 01/03  22:44:00,18.4559896,30,1.5,1.5,1.5,1.5
 01/03  22:45:00,18.33445805,30,1.5,1.5,1.5,1.5
 01/03  22:46:00,18.87379619,30,1.5,1.5,1.5,1.5
 01/03  22:47:00,19.64918929,30,1.5,1.5,1.5,1.5
 01/03  22:48:00,19.83164858,30,1.5,1.5,1.5,1.5
 01/03  22:49:00,19.55150895,30,1.5,1.5,1.5,1.5
 01/03  22:50:00,19.13383086,30,1.5,1.5,1.5,1.5
 01/03  22:51:00,18.74267609,30,1.5,1.5,1.5,1.5
 01/03  22:52:00,18.41701879,30,1.5,1.5,1.5,1.5
 01/03  22:53:00,18.3343687,30,1.5,1.5,1.5,1.5
 01/03  22:54:00,18.87897247,30,1.5,1.5,1.5,1.5
 01/03  22:55:00,19.63733753,30,1.5,1.5,1.5,1.5
 01/03  22:56:00,19.83109036,30,1.5,1.5,1.5,1.5
 01/03  22:57:00,19.54946696,30,1.5,1.5,1.5,1.5
 01/03  22:58:00,19.12198203,30,1.5,1.5,1.5,1.5
 01/03  22:59:00,18.71923717,30,1.5,1.5,1.5,1.5
 01/03  23:00:00,18.38342786,30,1.5,1.5,1.5,1.5
 01/03  23:01:00,18.33382683,30,1.5,1.5,1.5,1.5
 01/03  23:02:00,18.97624384,30,1.5,1.5,1.5,1.5
 01/03  23:03:00,19.81090565,30,1.5,1.5,1.5,1.5
 01/03  23:04:00,19.96292717,30,1.5,1.5,1.5,1.5
 01/03  23:05:00,19.74132578,30,1.5,1.5,1.5,1.5
 01/03  23:06:00,19.43324674,30,1.5,1.5,1.5,1.5
 01/03  23:07:00,19.1619334,30,1.5,1.5,1.5,1.5
 01/03  23:08:00,18.94790267,30,1.5,1.5,1.5,1.5
 01/03  23:09:00,18.77759114,30,1.5,1.5,1.5,1.5
 01/03  23:10:00,18.63593619,30,1.5,1.5,1.5,1.5
 01/03  23:11:00,18.51380513,30,1.5,1.5,1.5,1.5
 01/03  23:12:00,18.406728,30,1.5,1.5,1.5,1.5
 01/03  23:13:00,18.33340824,30,1.5,1.5,1.5,1.5
 01/03  23:14:00,18.95198723,30,1.5,1.5,1.5,1.5
 01/03  23:15:00,19.81021271,30,1.5,1.5,1.5,1.5
 01/03  23:16:00,19.99365034,30,1.5,1.5,1.5,1.5
 01/03  23:17:00,19.79864411,30,1.5,1.5,1.5,1.5
 01/03  23:18:00,19.50975187,30,1.5,1.5,1.5,1.5
 01/03  23:19:00,19.25159995,30,1.5,1.5,1.5,1.5
 01/03  23:20:00,19.04669351,30,1.5,1.5,1.5,1.5
 01/03  23:21:00,18.88286416,30,1.5,1.5,1.5,1.5
 01/03  23:22:00,18.74584103,30,1.5,1.5,1.5,1.5
 01/03  23:23:00,18.62695183,30,1.5,1.5,1.5,1.5
 01/03  23:24:00,18.52197558,30,1.5,1.5,1.5,1.5
 01/03  23:25:00,18.42881272,30,1.5,1.5,1.5,1.5
 01/03  23:26:00,18.34594184,30,1.5,1.5,1.5,1.5
 01/03  23:27:00,18.33335488,30,1.5,1.5,1.5,1.5
 01/03  23:28:00,18.98487179,30,1.5,1.5,1.5,1.5
 01/03  23:29:00,19.8110425,30,1.5,1.5,1.5,1.5
 01/03  23:30:00,19.9843604,30,1.5,1.5,1.5,1.5
 01/03  23:31:00,19.79853993,30,1.5,1.5,1.5,1.5
 01/03  23:32:00,19.52519996,30,1.5,1.5,1.5,1.5
 01/03  23:33:00,19.28148828,30,1.5,1.5,1.5,1.5
 01/03  23:34:00,19.08802865,30,1.5,1.5,1.5,1.5
 01/03  23:35:00,18.9329101,30,1.5,1.5,1.5,1.5
 01/03  23:36:00,18.80248982,30,1.5,1.5,1.5,1.5
 01/03  23:37:00,18.68875767,30,1.5,1.5,1.5,1.5
 01/03  23:38:00,18.58787523,30,1.5,1.5,1.5,1.5
 01/03  23:39:00,18.49788063,30,1.5,1.5,1.5,1.5
 01/03  23:40:00,18.41741817,30,1.5,1.5,1.5,1.5
 01/03  23:41:00,18.34518929,30,1.5,1.5,1.5,1.5
 01/03  23:42:00,18.33334496,30,1.5,1.5,1.5,1.5
 01/03  23:43:00,18.98730872,30,1.5,1.5,1.5,1.5
 01/03  23:44:00,19.81107802,30,1.5,1.5,1.5,1.5
 01/03  23:45:00,19.9902829,30,1.5,1.5,1.5,1.5
 01/03  23:46:00,19.81447709,30,1.5,1.5,1.5,1.5
 01/03  23:47:00,19.55108412,30,1.5,1.5,1.5,1.5
 01/03  23:48:00,19.31553753,30,1.5,1.5,1.5,1.5
 01/03  23:49:00,19.128358,30,1.5,1.5,1.5,1.5
 01/03  23:50:00,18.97806826,30,1.5,1.5,1.5,1.5
 01/03  23:51:00,18.8514401,30,1.5,1.5,1.5,1.5
 01/03  23:52:00,18.74072938,30,1.5,1.5,1.5,1.5
 01/03  23:53:00,18.64228438,30,1.5,1.5,1.5,1.5
 01/03  23:54:00,18.55421969,30,1.5,1.5,1.5,1.5
 01/03  23:55:00,18.47522474,30,1.5,1.5,1.5,1.5
 01/03  23:56:00,18.40409487,30,1.5,1.5,1.5,1.5
 01/03  23:57:00,18.33983498,30,1.5,1.5,1.5,1.5
 01/03  23:58:00,18.33332425,30,1.5,1.5,1.5,1.5
 01/03  23:59:00,18.99157679,30,1.5,1.5,1.5,1.5
 01/03  24:00:00,19.81116731,30,1.5,1.5,1.5,1.5
 01/04  00:01:00,20.5497655,30,1.5,1.5,1.5,1.5
 01/04  00:02:00,21.12218923,30,1.5,1.5,1.5,1.5
 01/04  00:03:00,21.55360857,30,1.5,1.5,1.5,1.5
 01/04  00:04:00,21.88804944,30,1.5,1.5,1.5,1.5
 01/04  00:05:00,22.1579893,30,1.5,1.5,1.5,1.5
 01/04  00:06:00,22.38212091,30,1.5,1.5,1.5,1.5
 01/04  00:07:00,22.57081112,30,1.5,1.5,1.5,1.5
 01/04  00:08:00,22.73102979,30,1.5,1.5,1.5,1.5
 01/04  00:09:00,22.86821013,30,1.5,1.5,1.5,1.5
 01/04  00:10:00,22.98701679,30,1.5,1.5,1.5,1.5
 01/04  00:11:00,23.09131522,30,1.5,1.5,1.5,1.5
 01/04  00:12:00,23.16471008,30,1.5,1.5,1.5,1.5
 01/04  00:13:00,22.62652676,30,1.5,1.5,1.5,1.5
 01/04  00:14:00,21.85506407,30,1.5,1.5,1.5,1.5
 01/04  00:15:00,21.67156565,30,1.5,1.5,1.5,1.5
 01/04  00:16:00,21.92115051,30,1.5,1.5,1.5,1.5
 01/04  00:17:00,22.28476904,30,1.5,1.5,1.5,1.5
 01/04  00:18:00,22.60336696,30,1.5,1.5,1.5,1.5
 01/04  00:19:00,22.84422761,30,1.5,1.5,1.5,1.5
 01/04  00:20:00,23.024328,30,1.5,1.5,1.5,1.5
 01/04  00:21:00,23.16296955,30,1.5,1.5,1.5,1.5
 01/04  00:22:00,22.6513745,30,1.5,1.5,1.5,1.5
 01/04  00:23:00,21.8860974,30,1.5,1.5,1.5,1.5
 01/04  00:24:00,21.67237364,30,1.5,1.5,1.5,1.5
 01/04  00:25:00,21.92238064,30,1.5,1.5,1.5,1.5
 01/04  00:26:00,22.30440564,30,1.5,1.5,1.5,1.5
 01/04  00:27:00,22.64351579,30,1.5,1.5,1.5,1.5
 01/04  00:28:00,22.89988638,30,1.5,1.5,1.5,1.5
 01/04  00:29:00,23.08975445,30,1.5,1.5,1.5,1.5
 01/04  00:30:00,23.1646688,30,1.5,1.5,1.5,1.5
 01/04  00:31:00,22.62301743,30,1.5,1.5,1.5,1.5
 01/04  00:32:00,21.85557232,30,1.5,1.5,1.5,1.5
 01/04  00:33:00,21.6715807,30,1.5,1.5,1.5,1.5
 01/04  00:34:00,21.94564406,30,1.5,1.5,1.5,1.5
 01/04  00:35:00,22.3413454,30,1.5,1.5,1.5,1.5
 01/04  00:36:00,22.68713948,30,1.5,1.5,1.5,1.5
 01/04  00:37:00,22.94674333,30,1.5,1.5,1.5,1.5
 01/04  00:38:00,23.13830803,30,1.5,1.5,1.5,1.5
 01/04  00:39:00,23.16593003,30,1.5,1.5,1.5,1.5
 01/04  00:40:00,22.60273803,30,1.5,1.5,1.5,1.5
 01/04  00:41:00,21.83419371,30,1.5,1.5,1.5,1.5
 01/04  00:42:00,21.67102527,30,1.5,1.5,1.5,1.5
 01/04  00:43:00,21.96157716,30,1.5,1.5,1.5,1.5
 01/04  00:44:00,22.37258602,30,1.5,1.5,1.5,1.5
 01/04  00:45:00,22.72591941,30,1.5,1.5,1.5,1.5
 01/04  00:46:00,22.99596476,30,1.5,1.5,1.5,1.5
 01/04  00:47:00,23.16223145,30,1.5,1.5,1.5,1.5
 01/04  00:48:00,22.6928421,30,1.5,1.5,1.5,1.5
 01/04  00:49:00,21.95348246,30,1.5,1.5,1.5,1.5
 01/04  00:50:00,21.67412828,30,1.5,1.5,1.5,1.5
 01/04  00:51:00,21.90552382,30,1.5,1.5,1.5,1.5
 01/04  00:52:00,22.30414483,30,1.5,1.5,1.5,1.5
 01/04  00:53:00,22.66988496,30,1.5,1.5,1.5,1.5
 01/04  00:54:00,22.94932458,30,1.5,1.5,1.5,1.5
 01/04  00:55:00,23.15507303,30,1.5,1.5,1.5,1.5
 01/04  00:56:00,22.67277,30,1.5,1.5,1.5,1.5
 01/04  00:57:00,21.9185386,30,1.5,1.5,1.5,1.5
 01/04  00:58:00,21.6732201,30,1.5,1.5,1.5,1.5
 01/04  00:59:00,21.92414783,30,1.5,1.5,1.5,1.5
 01/04  01:00:00,22.32688944,30,1.5,1.5,1.5,1.5
 01/04  01:01:00,22.78991633,30,1.5,1.5,1.5,1.5
 01/04  01:02:00,23.15680704,30,1.5,1.5,1.5,1.5
 01/04  01:03:00,22.86507378,30,1.5,1.5,1.5,1.5
 01/04  01:04:00,22.29758473,30,1.5,1.5,1.5,1.5
 01/04  01:05:00,21.72742573,30,1.5,1.5,1.5,1.5
 01/04  01:06:00,21.66826097,30,1.5,1.5,1.5,1.5
 01/04  01:07:00,22.12327192,30,1.5,1.5,1.5,1.5
 01/04  01:08:00,22.71837917,30,1.5,1.5,1.5,1.5
 01/04  01:09:00,23.1549188,30,1.5,1.5,1.5,1.5
 01/04  01:10:00,22.90301379,30,1.5,1.5,1.5,1.5
 01/04  01:11:00,22.3615509,30,1.5,1.5,1.5,1.5
 01/04  01:12:00,21.81120723,30,1.5,1.5,1.5,1.5
 01/04  01:13:00,21.67019762,30,1.5,1.5,1.5,1.5
 01/04  01:14:00,22.09791668,30,1.5,1.5,1.5,1.5
 01/04  01:15:00,22.70660646,30,1.5,1.5,1.5,1.5
 01/04  01:16:00,23.15459921,30,1.5,1.5,1.5,1.5
 01/04  01:17:00,22.92278363,30,1.5,1.5,1.5,1.5
 01/04  01:18:00,22.40272808,30,1.5,1.5,1.5,1.5
 01/04  01:19:00,21.87028268,30,1.5,1.5,1.5,1.5
 01/04  01:20:00,21.670407,30,1.5,1.5,1.5,1.5
 01/04  01:21:00,22.07941691,30,1.5,1.5,1.5,1.5
 01/04  01:22:00,22.69933381,30,1.5,1.5,1.5,1.5
 01/04  01:23:00,23.15439913,30,1.5,1.5,1.5,1.5
 01/04  01:24:00,22.9371171,30,1.5,1.5,1.5,1.5
 01/04  01:25:00,22.43320908,30,1.5,1.5,1.5,1.5
 01/04  01:26:00,21.91467611,30,1.5,1.5,1.5,1.5
 01/04  01:27:00,21.6702281,30,1.5,1.5,1.5,1.5
 01/04  01:28:00,22.06618017,30,1.5,1.5,1.5,1.5
 01/04  01:29:00,22.69577511,30,1.5,1.5,1.5,1.5
 01/04  01:30:00,23.15429791,30,1.5,1.5,1.5,1.5
 01/04  01:31:00,22.94725936,30,1.5,1.5,1.5,1.5
 01/04  01:32:00,22.45649452,30,1.5,1.5,1.5,1.5
 01/04  01:33:00,21.9503922,30,1.5,1.5,1.5,1.5
 01/04  01:34:00,21.66977868,30,1.5,1.5,1.5,1.5
 01/04  01:35:00,22.05531342,30,1.5,1.5,1.5,1.5
 01/04  01:36:00,22.69314835,30,1.5,1.5,1.5,1.5
 01/04  01:37:00,23.15422188,30,1.5,1.5,1.5,1.5
 01/04  01:38:00,22.95667445,30,1.5,1.5,1.5,1.5
 01/04  01:39:00,22.47813759,30,1.5,1.5,1.5,1.5
 01/04  01:40:00,21.9831193,30,1.5,1.5,1.5,1.5
 01/04  01:41:00,21.66916394,30,1.5,1.5,1.5,1.5
 01/04  01:42:00,22.0446564,30,1.5,1.5,1.5,1.5
 01/04  01:43:00,22.68984168,30,1.5,1.5,1.5,1.5
 01/04  01:44:00,23.15412819,30,1.5,1.5,1.5,1.5
 01/04  01:45:00,22.9651799,30,1.5,1.5,1.5,1.5
 01/04  01:46:00,22.49683025,30,1.5,1.5,1.5,1.5
 01/04  01:47:00,22.01090598,30,1.5,1.5,1.5,1.5
 01/04  01:48:00,21.66846604,30,1.5,1.5,1.5,1.5
 01/04  01:49:00,22.03597385,30,1.5,1.5,1.5,1.5
 01/04  01:50:00,22.68781306,30,1.5,1.5,1.5,1.5
 01/04  01:51:00,23.15406888,30,1.5,1.5,1.5,1.5
 01/04  01:52:00,22.97175274,30,1.5,1.5,1.5,1.5
 01/04  01:53:00,22.51231084,30,1.5,1.5,1.5,1.5
 01/04  01:54:00,22.0350151,30,1.5,1.5,1.5,1.5
 01/04  01:55:00,21.66770969,30,1.5,1.5,1.5,1.5
 01/04  01:56:00,22.02792252,30,1.5,1.5,1.5,1.5
 01/04  01:57:00,22.68516059,30,1.5,1.5,1.5,1.5
 01/04  01:58:00,23.15399373,30,1.5,1.5,1.5,1.5
 01/04  01:59:00,22.97858307,30,1.5,1.5,1.5,1.5
 01/04  02:00:00,22.52748982,30,1.5,1.5,1.5,1.5
 01/04  02:01:00,21.98955843,30,1.5,1.5,1.5,1.5
 01/04  02:02:00,21.6712019,30,1.5,1.5,1.5,1.5
 01/04  02:03:00,21.97906508,30,1.5,1.5,1.5,1.5
 01/04  02:04:00,22.52500537,30,1.5,1.5,1.5,1.5
 01/04  02:05:00,23.04482145,30,1.5,1.5,1.5,1.5
 01/04  02:06:00,23.16348478,30,1.5,1.5,1.5,1.5
 01/04  02:07:00,22.73046883,30,1.5,1.5,1.5,1.5
 01/04  02:08:00,22.1219907,30,1.5,1.5,1.5,1.5
 01/04  02:09:00,21.67070833,30,1.5,1.5,1.5,1.5
 01/04  02:10:00,21.916335,30,1.5,1.5,1.5,1.5
 01/04  02:11:00,22.44927835,30,1.5,1.5,1.5,1.5
 01/04  02:12:00,22.97376038,30,1.5,1.5,1.5,1.5
 01/04  02:13:00,23.1616309,30,1.5,1.5,1.5,1.5
 01/04  02:14:00,22.75561035,30,1.5,1.5,1.5,1.5
 01/04  02:15:00,22.14335386,30,1.5,1.5,1.5,1.5
 01/04  02:16:00,21.67062601,30,1.5,1.5,1.5,1.5
 01/04  02:17:00,21.90037784,30,1.5,1.5,1.5,1.5
 01/04  02:18:00,22.42418555,30,1.5,1.5,1.5,1.5
 01/04  02:19:00,22.94356566,30,1.5,1.5,1.5,1.5
 01/04  02:20:00,23.16084441,30,1.5,1.5,1.5,1.5
 01/04  02:21:00,22.76458135,30,1.5,1.5,1.5,1.5
